"{'rank': '11', 'name': 'Dash', 'symbol': 'DASH', 'market_cap': ['$4,679,075,778', None], 'price': ['$593.59', 593.59], 'circulating_supply': ['7,882,633', None], '_24hr_volume': ['$74,323,400', None], '_1hr_percent_volume': ['-0.98%', -0.98], '_24hr_percent_volume': ['-4.62%', -4.62], '_7day_percent_volume': ['16.29%', 16.29]}"
"{'rank': '12', 'name': 'Monero', 'symbol': 'XMR', 'market_cap': ['$3,683,462,442', None], 'price': ['$234.34', 234.34], 'circulating_supply': ['15,718,655', None], '_24hr_volume': ['$46,256,200', None], '_1hr_percent_volume': ['0.62%', 0.62], '_24hr_percent_volume': ['-5.30%', -5.3], '_7day_percent_volume': ['15.91%', 15.91]}"
"{'rank': '13', 'name': 'Ethereum Classic', 'symbol': 'ETC', 'market_cap': ['$3,426,857,566', None], 'price': ['$34.32', 34.32], 'circulating_supply': ['99,838,526', None], '_24hr_volume': ['$1,147,680,000', None], '_1hr_percent_volume': ['2.01%', 2.01], '_24hr_percent_volume': ['15.34%', 15.34], '_7day_percent_volume': ['85.80%', 85.8]}"
"{'rank': '14', 'name': 'Lisk', 'symbol': 'LSK', 'market_cap': ['$3,064,768,159', None], 'price': ['$25.96', 25.96], 'circulating_supply': ['118,038,228', None], '_24hr_volume': ['$70,665,200', None], '_1hr_percent_volume': ['0.65%', 0.65], '_24hr_percent_volume': ['-7.82%', -7.82], '_7day_percent_volume': ['50.37%', 50.37]}"
"{'rank': '15', 'name': 'Qtum', 'symbol': 'QTUM', 'market_cap': ['$2,219,241,795', None], 'price': ['$30.04', 30.04], 'circulating_supply': ['73,879,668', None], '_24hr_volume': ['$242,261,000', None], '_1hr_percent_volume': ['0.36%', 0.36], '_24hr_percent_volume': ['-0.78%', -0.78], '_7day_percent_volume': ['34.31%', 34.31]}"
"{'rank': '16', 'name': 'Bitcoin Gold', 'symbol': 'BTG', 'market_cap': ['$2,046,051,594', None], 'price': ['$121.63', 121.63], 'circulating_supply': ['16,822,624', None], '_24hr_volume': ['$84,395,800', None], '_1hr_percent_volume': ['0.55%', 0.55], '_24hr_percent_volume': ['5.51%', 5.51], '_7day_percent_volume': ['37.04%', 37.04]}"
"{'rank': '17', 'name': 'Zcash', 'symbol': 'ZEC', 'market_cap': ['$1,458,174,014', None], 'price': ['$445.52', 445.52], 'circulating_supply': ['3,272,956', None], '_24hr_volume': ['$69,790,200', None], '_1hr_percent_volume': ['-0.24%', -0.24], '_24hr_percent_volume': ['-3.50%', -3.5], '_7day_percent_volume': ['25.70%', 25.7]}"
"{'rank': '18', 'name': 'Nano', 'symbol': 'XRB', 'market_cap': ['$1,186,851,839', None], 'price': ['$8.91', 8.91], 'circulating_supply': ['133,248,289', None], '_24hr_volume': ['$21,181,500', None], '_1hr_percent_volume': ['0.41%', 0.41], '_24hr_percent_volume': ['-8.50%', -8.5], '_7day_percent_volume': ['-11.91%', -11.91]}"
"{'rank': '19', 'name': 'Steem', 'symbol': 'STEEM', 'market_cap': ['$1,049,023,734', None], 'price': ['$4.21', 4.21], 'circulating_supply': ['249,357,304', None], '_24hr_volume': ['$28,081,600', None], '_1hr_percent_volume': ['0.99%', 0.99], '_24hr_percent_volume': ['-1.74%', -1.74], '_7day_percent_volume': ['17.56%', 17.56]}"
"{'rank': '20', 'name': 'Bytecoin', 'symbol': 'BCN', 'market_cap': ['$838,246,091', None], 'price': ['$0.004562', 0.004562], 'circulating_supply': ['183,725,975,998', None], '_24hr_volume': ['$2,016,620', None], '_1hr_percent_volume': ['-0.15%', -0.15], '_24hr_percent_volume': ['-5.36%', -5.36], '_7day_percent_volume': ['12.29%', 12.29]}"
"{'rank': '21', 'name': 'Stratis', 'symbol': 'STRAT', 'market_cap': ['$780,622,909', None], 'price': ['$7.91', 7.91], 'circulating_supply': ['98,739,534', None], '_24hr_volume': ['$17,462,200', None], '_1hr_percent_volume': ['-1.12%', -1.12], '_24hr_percent_volume': ['-0.03%', -0.03], '_7day_percent_volume': ['19.63%', 19.63]}"
"{'rank': '22', 'name': 'Verge', 'symbol': 'XVG', 'market_cap': ['$772,899,321', None], 'price': ['$0.052964', 0.052964], 'circulating_supply': ['14,592,863,120', None], '_24hr_volume': ['$10,929,600', None], '_1hr_percent_volume': ['-0.36%', -0.36], '_24hr_percent_volume': ['-5.43%', -5.43], '_7day_percent_volume': ['8.26%', 8.26]}"
"{'rank': '23', 'name': 'Siacoin', 'symbol': 'SC', 'market_cap': ['$748,473,226', None], 'price': ['$0.023059', 0.023059], 'circulating_supply': ['32,458,908,875', None], '_24hr_volume': ['$9,322,460', None], '_1hr_percent_volume': ['-0.37%', -0.37], '_24hr_percent_volume': ['-4.17%', -4.17], '_7day_percent_volume': ['9.50%', 9.5]}"
"{'rank': '24', 'name': 'Dogecoin', 'symbol': 'DOGE', 'market_cap': ['$637,323,735', None], 'price': ['$0.005630', 0.00563], 'circulating_supply': ['113,192,326,519', None], '_24hr_volume': ['$14,224,700', None], '_1hr_percent_volume': ['0.44%', 0.44], '_24hr_percent_volume': ['2.82%', 2.82], '_7day_percent_volume': ['35.92%', 35.92]}"
"{'rank': '25', 'name': 'BitShares', 'symbol': 'BTS', 'market_cap': ['$620,967,122', None], 'price': ['$0.238037', 0.238037], 'circulating_supply': ['2,608,700,000', None], '_24hr_volume': ['$14,438,000', None], '_1hr_percent_volume': ['-0.56%', -0.56], '_24hr_percent_volume': ['-3.63%', -3.63], '_7day_percent_volume': ['10.52%', 10.52]}"
"{'rank': '26', 'name': 'Waves', 'symbol': 'WAVES', 'market_cap': ['$558,952,000', None], 'price': ['$5.59', 5.59], 'circulating_supply': ['100,000,000', None], '_24hr_volume': ['$16,974,400', None], '_1hr_percent_volume': ['-0.64%', -0.64], '_24hr_percent_volume': ['-2.38%', -2.38], '_7day_percent_volume': ['14.83%', 14.83]}"
"{'rank': '27', 'name': 'Hshare', 'symbol': 'HSR', 'market_cap': ['$540,833,434', None], 'price': ['$12.69', 12.69], 'circulating_supply': ['42,620,547', None], '_24hr_volume': ['$81,282,200', None], '_1hr_percent_volume': ['0.12%', 0.12], '_24hr_percent_volume': ['3.04%', 3.04], '_7day_percent_volume': ['24.34%', 24.34]}"
"{'rank': '28', 'name': 'Ardor', 'symbol': 'ARDR', 'market_cap': ['$507,569,665', None], 'price': ['$0.508078', 0.508078], 'circulating_supply': ['998,999,495', None], '_24hr_volume': ['$8,970,960', None], '_1hr_percent_volume': ['0.81%', 0.81], '_24hr_percent_volume': ['-3.68%', -3.68], '_7day_percent_volume': ['29.81%', 29.81]}"
"{'rank': '29', 'name': 'Decred', 'symbol': 'DCR', 'market_cap': ['$493,098,020', None], 'price': ['$73.04', 73.04], 'circulating_supply': ['6,751,077', None], '_24hr_volume': ['$928,190', None], '_1hr_percent_volume': ['-0.13%', -0.13], '_24hr_percent_volume': ['-5.78%', -5.78], '_7day_percent_volume': ['6.20%', 6.2]}"
"{'rank': '30', 'name': 'ZClassic', 'symbol': 'ZCL', 'market_cap': ['$488,552,444', None], 'price': ['$147.70', 147.7], 'circulating_supply': ['3,307,713', None], '_24hr_volume': ['$34,835,700', None], '_1hr_percent_volume': ['2.14%', 2.14], '_24hr_percent_volume': ['30.19%', 30.19], '_7day_percent_volume': ['77.42%', 77.42]}"
"{'rank': '31', 'name': 'Ark', 'symbol': 'ARK', 'market_cap': ['$417,330,934', None], 'price': ['$4.15', 4.15], 'circulating_supply': ['100,615,494', None], '_24hr_volume': ['$3,722,040', None], '_1hr_percent_volume': ['0.43%', 0.43], '_24hr_percent_volume': ['1.09%', 1.09], '_7day_percent_volume': ['15.21%', 15.21]}"
"{'rank': '32', 'name': 'Komodo', 'symbol': 'KMD', 'market_cap': ['$414,061,518', None], 'price': ['$4.01', 4.01], 'circulating_supply': ['103,327,324', None], '_24hr_volume': ['$2,217,910', None], '_1hr_percent_volume': ['-0.55%', -0.55], '_24hr_percent_volume': ['-5.58%', -5.58], '_7day_percent_volume': ['7.54%', 7.54]}"
"{'rank': '33', 'name': 'Electroneum', 'symbol': 'ETN', 'market_cap': ['$413,561,498', None], 'price': ['$0.067285', 0.067285], 'circulating_supply': ['6,146,387,076', None], '_24hr_volume': ['$1,992,100', None], '_1hr_percent_volume': ['-0.36%', -0.36], '_24hr_percent_volume': ['-5.06%', -5.06], '_7day_percent_volume': ['16.98%', 16.98]}"
"{'rank': '34', 'name': 'Byteball Bytes', 'symbol': 'GBYTE', 'market_cap': ['$370,540,056', None], 'price': ['$574.28', 574.28], 'circulating_supply': ['645,222', None], '_24hr_volume': ['$952,350', None], '_1hr_percent_volume': ['0.75%', 0.75], '_24hr_percent_volume': ['2.38%', 2.38], '_7day_percent_volume': ['36.54%', 36.54]}"
"{'rank': '35', 'name': 'DigiByte', 'symbol': 'DGB', 'market_cap': ['$347,685,756', None], 'price': ['$0.035340', 0.03534], 'circulating_supply': ['9,838,223,092', None], '_24hr_volume': ['$3,518,500', None], '_1hr_percent_volume': ['0.15%', 0.15], '_24hr_percent_volume': ['-6.20%', -6.2], '_7day_percent_volume': ['14.71%', 14.71]}"
"{'rank': '36', 'name': 'PIVX', 'symbol': 'PIVX', 'market_cap': ['$310,535,186', None], 'price': ['$5.59', 5.59], 'circulating_supply': ['55,553,502', None], '_24hr_volume': ['$7,416,120', None], '_1hr_percent_volume': ['-1.41%', -1.41], '_24hr_percent_volume': ['-7.19%', -7.19], '_7day_percent_volume': ['10.27%', 10.27]}"
"{'rank': '37', 'name': 'Syscoin', 'symbol': 'SYS', 'market_cap': ['$299,209,713', None], 'price': ['$0.563555', 0.563555], 'circulating_supply': ['530,932,585', None], '_24hr_volume': ['$2,924,370', None], '_1hr_percent_volume': ['-0.09%', -0.09], '_24hr_percent_volume': ['2.34%', 2.34], '_7day_percent_volume': ['37.70%', 37.7]}"
"{'rank': '38', 'name': 'Bitcore', 'symbol': 'BTX', 'market_cap': ['$277,475,587', None], 'price': ['$24.44', 24.44], 'circulating_supply': ['11,353,571', None], '_24hr_volume': ['$1,349,310', None], '_1hr_percent_volume': ['0.87%', 0.87], '_24hr_percent_volume': ['-2.40%', -2.4], '_7day_percent_volume': ['16.15%', 16.15]}"
"{'rank': '39', 'name': 'GXShares', 'symbol': 'GXS', 'market_cap': ['$276,886,200', None], 'price': ['$4.61', 4.61], 'circulating_supply': ['60,000,000', None], '_24hr_volume': ['$11,609,500', None], '_1hr_percent_volume': ['-0.28%', -0.28], '_24hr_percent_volume': ['-3.57%', -3.57], '_7day_percent_volume': ['17.27%', 17.27]}"
"{'rank': '40', 'name': 'Cryptonex', 'symbol': 'CNX', 'market_cap': ['$275,473,499', None], 'price': ['$6.11', 6.11], 'circulating_supply': ['45,114,549', None], '_24hr_volume': ['$233,874', None], '_1hr_percent_volume': ['-0.32%', -0.32], '_24hr_percent_volume': ['-8.96%', -8.96], '_7day_percent_volume': ['4.77%', 4.77]}"
"{'rank': '41', 'name': 'Factom', 'symbol': 'FCT', 'market_cap': ['$259,618,467', None], 'price': ['$29.69', 29.69], 'circulating_supply': ['8,745,102', None], '_24hr_volume': ['$8,374,070', None], '_1hr_percent_volume': ['-1.19%', -1.19], '_24hr_percent_volume': ['3.55%', 3.55], '_7day_percent_volume': ['19.41%', 19.41]}"
"{'rank': '42', 'name': 'MonaCoin', 'symbol': 'MONA', 'market_cap': ['$239,380,625', None], 'price': ['$4.17', 4.17], 'circulating_supply': ['57,404,875', None], '_24hr_volume': ['$3,604,610', None], '_1hr_percent_volume': ['-0.79%', -0.79], '_24hr_percent_volume': ['-5.45%', -5.45], '_7day_percent_volume': ['14.05%', 14.05]}"
"{'rank': '43', 'name': 'ZCoin', 'symbol': 'XZC', 'market_cap': ['$212,031,028', None], 'price': ['$51.75', 51.75], 'circulating_supply': ['4,097,455', None], '_24hr_volume': ['$5,380,490', None], '_1hr_percent_volume': ['-0.34%', -0.34], '_24hr_percent_volume': ['-7.32%', -7.32], '_7day_percent_volume': ['14.64%', 14.64]}"
"{'rank': '44', 'name': 'Particl', 'symbol': 'PART', 'market_cap': ['$194,845,908', None], 'price': ['$21.97', 21.97], 'circulating_supply': ['8,870,341', None], '_24hr_volume': ['$289,968', None], '_1hr_percent_volume': ['0.93%', 0.93], '_24hr_percent_volume': ['-8.06%', -8.06], '_7day_percent_volume': ['14.94%', 14.94]}"
"{'rank': '45', 'name': 'Nxt', 'symbol': 'NXT', 'market_cap': ['$191,634,163', None], 'price': ['$0.191826', 0.191826], 'circulating_supply': ['998,999,942', None], '_24hr_volume': ['$4,771,390', None], '_1hr_percent_volume': ['-0.14%', -0.14], '_24hr_percent_volume': ['-3.29%', -3.29], '_7day_percent_volume': ['14.42%', 14.42]}"
"{'rank': '46', 'name': 'ReddCoin', 'symbol': 'RDD', 'market_cap': ['$186,028,938', None], 'price': ['$0.006470', 0.00647], 'circulating_supply': ['28,752,051,761', None], '_24hr_volume': ['$1,125,170', None], '_1hr_percent_volume': ['0.01%', 0.01], '_24hr_percent_volume': ['-4.04%', -4.04], '_7day_percent_volume': ['10.80%', 10.8]}"
"{'rank': '47', 'name': 'SmartCash', 'symbol': 'SMART', 'market_cap': ['$174,356,186', None], 'price': ['$0.250029', 0.250029], 'circulating_supply': ['697,343,853', None], '_24hr_volume': ['$328,554', None], '_1hr_percent_volume': ['0.15%', 0.15], '_24hr_percent_volume': ['-11.76%', -11.76], '_7day_percent_volume': ['-16.33%', -16.33]}"
"{'rank': '48', 'name': 'Emercoin', 'symbol': 'EMC', 'market_cap': ['$172,647,305', None], 'price': ['$4.18', 4.18], 'circulating_supply': ['41,335,817', None], '_24hr_volume': ['$1,346,480', None], '_1hr_percent_volume': ['0.17%', 0.17], '_24hr_percent_volume': ['-3.30%', -3.3], '_7day_percent_volume': ['41.03%', 41.03]}"
"{'rank': '49', 'name': 'Experience Po...', 'symbol': 'XP', 'market_cap': ['$165,783,200', None], 'price': ['$0.000774', 0.000774], 'circulating_supply': ['214,206,785,956', None], '_24hr_volume': ['$786,649', None], '_1hr_percent_volume': ['-1.25%', -1.25], '_24hr_percent_volume': ['-8.20%', -8.2], '_7day_percent_volume': ['46.10%', 46.1]}"
"{'rank': '50', 'name': 'Blocknet', 'symbol': 'BLOCK', 'market_cap': ['$151,896,798', None], 'price': ['$30.30', 30.3], 'circulating_supply': ['5,013,493', None], '_24hr_volume': ['$105,579', None], '_1hr_percent_volume': ['-0.30%', -0.3], '_24hr_percent_volume': ['-4.55%', -4.55], '_7day_percent_volume': ['24.17%', 24.17]}"
"{'rank': '51', 'name': 'Nexus', 'symbol': 'NXS', 'market_cap': ['$148,496,279', None], 'price': ['$2.67', 2.67], 'circulating_supply': ['55,519,477', None], '_24hr_volume': ['$1,488,270', None], '_1hr_percent_volume': ['1.27%', 1.27], '_24hr_percent_volume': ['-8.52%', -8.52], '_7day_percent_volume': ['-7.07%', -7.07]}"
"{'rank': '52', 'name': 'Neblio', 'symbol': 'NEBL', 'market_cap': ['$147,278,932', None], 'price': ['$11.49', 11.49], 'circulating_supply': ['12,814,329', None], '_24hr_volume': ['$1,731,770', None], '_1hr_percent_volume': ['-0.76%', -0.76], '_24hr_percent_volume': ['-14.88%', -14.88], '_7day_percent_volume': ['5.20%', 5.2]}"
"{'rank': '53', 'name': 'GameCredits', 'symbol': 'GAME', 'market_cap': ['$145,671,557', None], 'price': ['$2.26', 2.26], 'circulating_supply': ['64,355,352', None], '_24hr_volume': ['$1,001,810', None], '_1hr_percent_volume': ['-0.32%', -0.32], '_24hr_percent_volume': ['-5.44%', -5.44], '_7day_percent_volume': ['5.71%', 5.71]}"
"{'rank': '54', 'name': 'DigitalNote', 'symbol': 'XDN', 'market_cap': ['$143,149,711', None], 'price': ['$0.020759', 0.020759], 'circulating_supply': ['6,895,657,421', None], '_24hr_volume': ['$3,890,350', None], '_1hr_percent_volume': ['0.21%', 0.21], '_24hr_percent_volume': ['-5.23%', -5.23], '_7day_percent_volume': ['35.17%', 35.17]}"
"{'rank': '55', 'name': 'Vertcoin', 'symbol': 'VTC', 'market_cap': ['$133,827,693', None], 'price': ['$3.12', 3.12], 'circulating_supply': ['42,916,325', None], '_24hr_volume': ['$1,994,530', None], '_1hr_percent_volume': ['-0.58%', -0.58], '_24hr_percent_volume': ['-5.82%', -5.82], '_7day_percent_volume': ['11.02%', 11.02]}"
"{'rank': '56', 'name': 'BitcoinDark', 'symbol': 'BTCD', 'market_cap': ['$130,939,376', None], 'price': ['$101.59', 101.59], 'circulating_supply': ['1,288,862', None], '_24hr_volume': ['$17,857', None], '_1hr_percent_volume': ['-0.13%', -0.13], '_24hr_percent_volume': ['-5.57%', -5.57], '_7day_percent_volume': ['20.15%', 20.15]}"
"{'rank': '57', 'name': 'Skycoin', 'symbol': 'SKY', 'market_cap': ['$126,165,572', None], 'price': ['$16.94', 16.94], 'circulating_supply': ['7,448,626', None], '_24hr_volume': ['$582,404', None], '_1hr_percent_volume': ['-0.75%', -0.75], '_24hr_percent_volume': ['-4.96%', -4.96], '_7day_percent_volume': ['16.96%', 16.96]}"
"{'rank': '58', 'name': 'ZenCash', 'symbol': 'ZEN', 'market_cap': ['$116,670,252', None], 'price': ['$36.33', 36.33], 'circulating_supply': ['3,211,650', None], '_24hr_volume': ['$991,734', None], '_1hr_percent_volume': ['-0.93%', -0.93], '_24hr_percent_volume': ['-6.83%', -6.83], '_7day_percent_volume': ['7.00%', 7.0]}"
"{'rank': '59', 'name': 'NAV Coin', 'symbol': 'NAV', 'market_cap': ['$111,968,539', None], 'price': ['$1.79', 1.79], 'circulating_supply': ['62,427,054', None], '_24hr_volume': ['$2,223,600', None], '_1hr_percent_volume': ['-0.69%', -0.69], '_24hr_percent_volume': ['-3.98%', -3.98], '_7day_percent_volume': ['36.52%', 36.52]}"
"{'rank': '60', 'name': 'Achain', 'symbol': 'ACT', 'market_cap': ['$110,000,400', None], 'price': ['$0.366668', 0.366668], 'circulating_supply': ['300,000,000', None], '_24hr_volume': ['$7,192,520', None], '_1hr_percent_volume': ['1.47%', 1.47], '_24hr_percent_volume': ['-1.65%', -1.65], '_7day_percent_volume': ['13.36%', 13.36]}"
"{'rank': '61', 'name': 'HTMLCOIN', 'symbol': 'HTML', 'market_cap': ['$105,771,401', None], 'price': ['$0.001619', 0.001619], 'circulating_supply': ['65,326,474,060', None], '_24hr_volume': ['$233,949', None], '_1hr_percent_volume': ['-0.63%', -0.63], '_24hr_percent_volume': ['-5.48%', -5.48], '_7day_percent_volume': ['6.46%', 6.46]}"
"{'rank': '62', 'name': 'Ubiq', 'symbol': 'UBQ', 'market_cap': ['$100,012,072', None], 'price': ['$2.53', 2.53], 'circulating_supply': ['39,607,643', None], '_24hr_volume': ['$402,074', None], '_1hr_percent_volume': ['0.16%', 0.16], '_24hr_percent_volume': ['-6.25%', -6.25], '_7day_percent_volume': ['3.62%', 3.62]}"
"{'rank': '63', 'name': 'Einsteinium', 'symbol': 'EMC2', 'market_cap': ['$88,546,542', None], 'price': ['$0.409050', 0.40905], 'circulating_supply': ['216,468,750', None], '_24hr_volume': ['$14,915,300', None], '_1hr_percent_volume': ['-0.05%', -0.05], '_24hr_percent_volume': ['0.32%', 0.32], '_7day_percent_volume': ['37.51%', 37.51]}"
"{'rank': '64', 'name': 'XTRABYTES', 'symbol': 'XBY', 'market_cap': ['$86,570,180', None], 'price': ['$0.201326', 0.201326], 'circulating_supply': ['430,000,000', None], '_24hr_volume': ['$160,648', None], '_1hr_percent_volume': ['3.01%', 3.01], '_24hr_percent_volume': ['-2.22%', -2.22], '_7day_percent_volume': ['8.28%', 8.28]}"
"{'rank': '65', 'name': 'BridgeCoin', 'symbol': 'BCO', 'market_cap': ['$85,576,230', None], 'price': ['$3.17', 3.17], 'circulating_supply': ['27,000,000', None], '_24hr_volume': ['$61,125', None], '_1hr_percent_volume': ['-3.84%', -3.84], '_24hr_percent_volume': ['-3.87%', -3.87], '_7day_percent_volume': ['-15.23%', -15.23]}"
"{'rank': '66', 'name': 'Peercoin', 'symbol': 'PPC', 'market_cap': ['$84,931,724', None], 'price': ['$3.45', 3.45], 'circulating_supply': ['24,617,891', None], '_24hr_volume': ['$440,409', None], '_1hr_percent_volume': ['-0.39%', -0.39], '_24hr_percent_volume': ['-5.00%', -5.0], '_7day_percent_volume': ['6.39%', 6.39]}"
"{'rank': '67', 'name': 'Counterparty', 'symbol': 'XCP', 'market_cap': ['$81,634,988', None], 'price': ['$31.19', 31.19], 'circulating_supply': ['2,617,194', None], '_24hr_volume': ['$1,387,920', None], '_1hr_percent_volume': ['1.55%', 1.55], '_24hr_percent_volume': ['-4.11%', -4.11], '_7day_percent_volume': ['17.85%', 17.85]}"
"{'rank': '68', 'name': 'Asch', 'symbol': 'XAS', 'market_cap': ['$76,615,481', None], 'price': ['$0.826743', 0.826743], 'circulating_supply': ['92,671,460', None], '_24hr_volume': ['$1,354,090', None], '_1hr_percent_volume': ['0.09%', 0.09], '_24hr_percent_volume': ['-8.39%', -8.39], '_7day_percent_volume': ['3.96%', 3.96]}"
"{'rank': '69', 'name': 'BitBay', 'symbol': 'BAY', 'market_cap': ['$75,235,130', None], 'price': ['$0.074502', 0.074502], 'circulating_supply': ['1,009,833,626', None], '_24hr_volume': ['$871,184', None], '_1hr_percent_volume': ['0.29%', 0.29], '_24hr_percent_volume': ['-1.78%', -1.78], '_7day_percent_volume': ['21.23%', 21.23]}"
"{'rank': '70', 'name': 'PACcoin', 'symbol': 'PAC', 'market_cap': ['$74,530,042', None], 'price': ['$0.000029', 2.9e-05], 'circulating_supply': ['2,568,973,866,070', None], '_24hr_volume': ['$256,114', None], '_1hr_percent_volume': ['-5.05%', -5.05], '_24hr_percent_volume': ['-12.36%', -12.36], '_7day_percent_volume': ['1.28%', 1.28]}"
"{'rank': '71', 'name': 'Viacoin', 'symbol': 'VIA', 'market_cap': ['$71,193,441', None], 'price': ['$3.10', 3.1], 'circulating_supply': ['22,982,233', None], '_24hr_volume': ['$6,273,430', None], '_1hr_percent_volume': ['-2.09%', -2.09], '_24hr_percent_volume': ['-1.62%', -1.62], '_7day_percent_volume': ['16.50%', 16.5]}"
"{'rank': '72', 'name': 'Rise', 'symbol': 'RISE', 'market_cap': ['$69,552,323', None], 'price': ['$0.614750', 0.61475], 'circulating_supply': ['113,139,200', None], '_24hr_volume': ['$2,303', None], '_1hr_percent_volume': ['-0.38%', -0.38], '_24hr_percent_volume': ['18.41%', 18.41], '_7day_percent_volume': ['313.24%', 313.24]}"
"{'rank': '73', 'name': 'Gulden', 'symbol': 'NLG', 'market_cap': ['$63,149,301', None], 'price': ['$0.161056', 0.161056], 'circulating_supply': ['392,095,300', None], '_24hr_volume': ['$170,679', None], '_1hr_percent_volume': ['-0.80%', -0.8], '_24hr_percent_volume': ['-3.73%', -3.73], '_7day_percent_volume': ['1.61%', 1.61]}"
"{'rank': '74', 'name': 'ION', 'symbol': 'ION', 'market_cap': ['$58,434,499', None], 'price': ['$2.97', 2.97], 'circulating_supply': ['19,707,496', None], '_24hr_volume': ['$1,004,670', None], '_1hr_percent_volume': ['-0.02%', -0.02], '_24hr_percent_volume': ['-6.27%', -6.27], '_7day_percent_volume': ['20.55%', 20.55]}"
"{'rank': '75', 'name': 'Metaverse ETP', 'symbol': 'ETP', 'market_cap': ['$56,643,704', None], 'price': ['$1.52', 1.52], 'circulating_supply': ['37,330,678', None], '_24hr_volume': ['$1,319,410', None], '_1hr_percent_volume': ['0.32%', 0.32], '_24hr_percent_volume': ['-3.38%', -3.38], '_7day_percent_volume': ['9.57%', 9.57]}"
"{'rank': '76', 'name': 'MinexCoin', 'symbol': 'MNX', 'market_cap': ['$52,304,400', None], 'price': ['$17.43', 17.43], 'circulating_supply': ['3,000,000', None], '_24hr_volume': ['$55,971', None], '_1hr_percent_volume': ['0.05%', 0.05], '_24hr_percent_volume': ['0.78%', 0.78], '_7day_percent_volume': ['15.37%', 15.37]}"
